admin_level_3_id,admin_level_3_name,admin_level_2_id,admin_level_1_id,country_id
ADM3_TGO_TCHAOUDJO_KADAMBARA,Kadambara,ADM2_TGO_TCHAOUDJO,ADM1_TGO_CENTRALE,CT_TGO
ADM3_TGO_TCHAOUDJO_KOLINA,Kolina,ADM2_TGO_TCHAOUDJO,ADM1_TGO_CENTRALE,CT_TGO
ADM3_TGO_TCHAOUDJO_KOMAH,Komah,ADM2_TGO_TCHAOUDJO,ADM1_TGO_CENTRALE,CT_TGO
ADM3_TGO_TCHAOUDJO_KPANGALAM,Kpangalam,ADM2_TGO_TCHAOUDJO,ADM1_TGO_CENTRALE,CT_TGO
ADM3_TGO_TCHAOUDJO_KPARATAO,Kparatao,ADM2_TGO_TCHAOUDJO,ADM1_TGO_CENTRALE,CT_TGO
ADM3_TGO_TCHAOUDJO_KPASSOUADE,Kpassouadè,ADM2_TGO_TCHAOUDJO,ADM1_TGO_CENTRALE,CT_TGO
ADM3_TGO_TCHAOUDJO_KEMENI,Kéméni,ADM2_TGO_TCHAOUDJO,ADM1_TGO_CENTRALE,CT_TGO
ADM3_TGO_TCHAOUDJO_LAMA_TESSI,Lama-Tessi,ADM2_TGO_TCHAOUDJO,ADM1_TGO_CENTRALE,CT_TGO
ADM3_TGO_TCHAOUDJO_TCHALO,Tchalo,ADM2_TGO_TCHAOUDJO,ADM1_TGO_CENTRALE,CT_TGO
ADM3_TGO_TCHAOUDJO_WASSARABO,Wassarabo,ADM2_TGO_TCHAOUDJO,ADM1_TGO_CENTRALE,CT_TGO
ADM3_TGO_ASSOLI_ALEDJO,Alédjo,ADM2_TGO_ASSOLI,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_ASSOLI_BAFILO,Bafilo,ADM2_TGO_ASSOLI,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_ASSOLI_BOULADE,Bouladè,ADM2_TGO_ASSOLI,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_ASSOLI_DAKO,Dako,ADM2_TGO_ASSOLI,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_ASSOLI_KOUMONDE,Koumondè,ADM2_TGO_ASSOLI,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_ASSOLI_SOUDOU,Soudou,ADM2_TGO_ASSOLI,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_BASSAR_BAGHAN,Baghan,ADM2_TGO_BASSAR,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_BASSAR_BANGELI,Bangéli,ADM2_TGO_BASSAR,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_BASSAR_BASSAR,Bassar,ADM2_TGO_BASSAR,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_BASSAR_BITCHABE,Bitchabé,ADM2_TGO_BASSAR,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_BASSAR_DIMOURI,Dimouri,ADM2_TGO_BASSAR,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_BASSAR_KABOU,Kabou,ADM2_TGO_BASSAR,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_BASSAR_KALANGA,Kalanga,ADM2_TGO_BASSAR,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_BASSAR_MANGA,Manga,ADM2_TGO_BASSAR,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_BASSAR_SANDA_AFOWOU,Sanda-Afowou,ADM2_TGO_BASSAR,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_BASSAR_SANDA_KAGBANDA,Sanda-Kagbanda,ADM2_TGO_BASSAR,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_BIMAH_BOUFALE,Boufalé,ADM2_TGO_BIMAH,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_BIMAH_KEMERIDA,Kémérida,ADM2_TGO_BIMAH,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_BIMAH_KETAO,Kétao,ADM2_TGO_BIMAH,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_BIMAH_LAMA_DESSI,Lama-Dessi,ADM2_TGO_BIMAH,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_BIMAH_PAGOUDA,Pagouda,ADM2_TGO_BIMAH,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_BIMAH_PESSARE,Pessaré,ADM2_TGO_BIMAH,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_BIMAH_PITIKITA,Pitikita,ADM2_TGO_BIMAH,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_BIMAH_SIRKA,Sirka,ADM2_TGO_BIMAH,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_BIMAH_SOLLA,Solla,ADM2_TGO_BIMAH,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_DANKPEN_BAPURE,Bapuré,ADM2_TGO_DANKPEN,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_DANKPEN_GUERIN_KOUKA,Guérin-Kouka,ADM2_TGO_DANKPEN,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_DANKPEN_KATCHAMBA,Katchamba,ADM2_TGO_DANKPEN,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_DANKPEN_KIDJABOUM,Kidjaboum,ADM2_TGO_DANKPEN,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_DANKPEN_KOULFIEKOU,Koulfièkou,ADM2_TGO_DANKPEN,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_DANKPEN_KOUTCHICHEOU,Koutchichéou,ADM2_TGO_DANKPEN,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_DANKPEN_NAMON,Namon,ADM2_TGO_DANKPEN,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_DANKPEN_NAMPOCH,Nampoch,ADM2_TGO_DANKPEN,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_DANKPEN_NANDOUTA,Nandouta,ADM2_TGO_DANKPEN,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_DANKPEN_NATCHIBORE,Natchiboré,ADM2_TGO_DANKPEN,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_DANKPEN_NATCHITIKPI,Natchitikpi,ADM2_TGO_DANKPEN,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_DANKPEN_NAWARE,Nawaré,ADM2_TGO_DANKPEN,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_DOUFELGOU_AGBANDE_YAKA,Agbandé-Yaka,ADM2_TGO_DOUFELGOU,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_DOUFELGOU_ALLOUM,Alloum,ADM2_TGO_DOUFELGOU,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_DOUFELGOU_BAGA,Baga,ADM2_TGO_DOUFELGOU,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_DOUFELGOU_DEFALE,Défalé,ADM2_TGO_DOUFELGOU,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_DOUFELGOU_KADJALLA,Kadjalla,ADM2_TGO_DOUFELGOU,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_DOUFELGOU_KOKA,Koka,ADM2_TGO_DOUFELGOU,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_DOUFELGOU_KPAHA,Kpaha,ADM2_TGO_DOUFELGOU,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_DOUFELGOU_LEON,Léon,ADM2_TGO_DOUFELGOU,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_DOUFELGOU_MASSEDENA,Massédéna,ADM2_TGO_DOUFELGOU,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_DOUFELGOU_NIAMTOUGOU,Niamtougou,ADM2_TGO_DOUFELGOU,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_DOUFELGOU_POUDA,Pouda,ADM2_TGO_DOUFELGOU,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_DOUFELGOU_SIOU,Siou,ADM2_TGO_DOUFELGOU,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_DOUFELGOU_TCHORE,Tchoré,ADM2_TGO_DOUFELGOU,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_DOUFELGOU_TENEGA,Ténéga,ADM2_TGO_DOUFELGOU,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_KERAN_AKPONTE,Akponté,ADM2_TGO_KERAN,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_KERAN_ATALOTE,Atalotè,ADM2_TGO_KERAN,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_KERAN_HELOTA,Hélota,ADM2_TGO_KERAN,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_KERAN_KANTE,Kantè,ADM2_TGO_KERAN,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_KERAN_OSSACRE,Ossacré,ADM2_TGO_KERAN,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_KERAN_PESSIDE,Pessidè,ADM2_TGO_KERAN,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_KERAN_TAMBERMA_EST,Tamberma-Est,ADM2_TGO_KERAN,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_KERAN_TAMBERMA_OUEST,Tamberma-Ouest,ADM2_TGO_KERAN,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_KERAN_WARENGO,Warengo,ADM2_TGO_KERAN,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_KOZAH_ATCHANGBADE,Atchangbadè,ADM2_TGO_KOZAH,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_KOZAH_AWANDJELO,Awandjélo,ADM2_TGO_KOZAH,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_KOZAH_BOHOU,Bohou,ADM2_TGO_KOZAH,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_KOZAH_DJAMDE,Djamdè,ADM2_TGO_KOZAH,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_KOZAH_KOUMEA,Kouméa,ADM2_TGO_KOZAH,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_KOZAH_LAMA_KARA,Lama-Kara,ADM2_TGO_KOZAH,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_KOZAH_LANDA,Landa,ADM2_TGO_KOZAH,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_KOZAH_LANDA_KPINZINDE,Landa-Kpinzindè,ADM2_TGO_KOZAH,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_KOZAH_LASSA,Lassa,ADM2_TGO_KOZAH,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_KOZAH_PYA,Pya,ADM2_TGO_KOZAH,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_KOZAH_SARAKAWA,Sarakawa,ADM2_TGO_KOZAH,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_KOZAH_SOUMDINA,Soumdina,ADM2_TGO_KOZAH,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_KOZAH_TCHARE,Tcharé,ADM2_TGO_KOZAH,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_KOZAH_TCHITCHAO,Tchitchao,ADM2_TGO_KOZAH,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_KOZAH_YADE,Yadé,ADM2_TGO_KOZAH,ADM1_TGO_KARA,CT_TGO
ADM3_TGO_AGOE_NYIVE_ADETIKOPE,Adétikopé,ADM2_TGO_AGOE_NYIVE,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_AGOE_NYIVE_AGOE_NYIVE,Agoè-Nyivé,ADM2_TGO_AGOE_NYIVE,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_AGOE_NYIVE_LEGBASSITO,Légbassito,ADM2_TGO_AGOE_NYIVE,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_AGOE_NYIVE_SANGUERA,Sanguéra,ADM2_TGO_AGOE_NYIVE,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_AGOE_NYIVE_TOGBLEKOPE,Togblékopé,ADM2_TGO_AGOE_NYIVE,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_AGOE_NYIVE_VAKPOSSITO,Vakpossito,ADM2_TGO_AGOE_NYIVE,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_AVE_AKEPE,Aképé,ADM2_TGO_AVE,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_AVE_ANDO,Ando,ADM2_TGO_AVE,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_AVE_ASSAHOUN,Assahoun,ADM2_TGO_AVE,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_AVE_BADJA,Badja,ADM2_TGO_AVE,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_AVE_EDJI,Edji,ADM2_TGO_AVE,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_AVE_KEVE,Kévé,ADM2_TGO_AVE,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_AVE_NOEPE,Noépé,ADM2_TGO_AVE,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_AVE_TOVEGAN,Tovégan,ADM2_TGO_AVE,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_AVE_ZOLO,Zolo,ADM2_TGO_AVE,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_BAS_MONO_AFAGNAGAN,Afagnagan,ADM2_TGO_BAS_MONO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_BAS_MONO_AFAGNAN_GBLETA,Afagnan-Gbléta,ADM2_TGO_BAS_MONO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_BAS_MONO_AGBETIKO,Agbétiko,ADM2_TGO_BAS_MONO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_BAS_MONO_AGOME_GLOUZOU,Agomé-Glouzou,ADM2_TGO_BAS_MONO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_BAS_MONO_ATTITOGON,Attitogon,ADM2_TGO_BAS_MONO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_BAS_MONO_HOMPOU,Hompou,ADM2_TGO_BAS_MONO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_BAS_MONO_KPETSOU,Kpétsou,ADM2_TGO_BAS_MONO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_GOLFE_AFLAO_GAKLI,Aflao-Gakli,ADM2_TGO_GOLFE,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_GOLFE_AFLAO_SAGBADO,Aflao-Sagbado,ADM2_TGO_GOLFE,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_GOLFE_AMOUTIVE,Amoutivé,ADM2_TGO_GOLFE,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_GOLFE_BAGUIDA,Baguida,ADM2_TGO_GOLFE,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_GOLFE_BE,Bè,ADM2_TGO_GOLFE,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_LACS_AGBODRAFO,Agbodrafo,ADM2_TGO_LACS,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_LACS_AGOUEGAN,Agouègan,ADM2_TGO_LACS,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_LACS_AKLAKOU,Aklakou,ADM2_TGO_LACS,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_LACS_ANFOIN,Anfoin,ADM2_TGO_LACS,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_LACS_ANEHO_ADJIGO,Aného Adjigo,ADM2_TGO_LACS,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_LACS_ANEHO_LAWSON,Aného Lawson,ADM2_TGO_LACS,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_LACS_FIATA,Fiata,ADM2_TGO_LACS,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_LACS_GANAVE,Ganavé,ADM2_TGO_LACS,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_LACS_GLIDJI,Glidji,ADM2_TGO_LACS,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_VO_AKOUMAPE,Akoumapé,ADM2_TGO_VO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_VO_ANYRONKOPE,Anyronkopé,ADM2_TGO_VO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_VO_DAGBATI,Dagbati,ADM2_TGO_VO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_VO_DZREKPO,Dzrékpo,ADM2_TGO_VO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_VO_HAHOTOE,Hahotoé,ADM2_TGO_VO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_VO_MOME_HOUNKPATI,Momé-Hounkpati,ADM2_TGO_VO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_VO_SEVAGAN,Sévagan,ADM2_TGO_VO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_VO_TOGOVILLE,Togoville,ADM2_TGO_VO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_VO_VO_KOUTIME,Vo-Koutimé,ADM2_TGO_VO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_VO_VOGAN,Vogan,ADM2_TGO_VO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_YOTO_AHEPE,Ahépé,ADM2_TGO_YOTO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_YOTO_AMOUSSIME,Amoussimé,ADM2_TGO_YOTO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_YOTO_ESSE_GODJIN,Essè-Godjin,ADM2_TGO_YOTO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_YOTO_GBOTO,Gboto,ADM2_TGO_YOTO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_YOTO_KINI_KONDJI,Kini-Kondji,ADM2_TGO_YOTO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_YOTO_KOUVE,Kouvé,ADM2_TGO_YOTO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_YOTO_SEDOME,Sédomé,ADM2_TGO_YOTO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_YOTO_TABLIGBO,Tabligbo,ADM2_TGO_YOTO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_YOTO_TCHEKPO,Tchêkpo,ADM2_TGO_YOTO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_YOTO_TOKPLI,Tokpli,ADM2_TGO_YOTO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_YOTO_TOMETY_KONDJI,Tométy-Kondji,ADM2_TGO_YOTO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_YOTO_ZAFI,Zafi,ADM2_TGO_YOTO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_ZIO_ABOBO,Abobo,ADM2_TGO_ZIO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_ZIO_AGBELOUVE,Agbélouvé,ADM2_TGO_ZIO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_ZIO_BOLOU,Bolou,ADM2_TGO_ZIO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_ZIO_DALAVE,Dalavé,ADM2_TGO_ZIO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_ZIO_DAVIE,Davié,ADM2_TGO_ZIO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_ZIO_DJAGBLE,Djagblé,ADM2_TGO_ZIO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_ZIO_GAME_SEVA,Gamé-Sèva,ADM2_TGO_ZIO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_ZIO_GAPE_CENTRE,Gapé-Centre,ADM2_TGO_ZIO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_ZIO_GAPE_KPODJI,Gapé-Kpodji,ADM2_TGO_ZIO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_ZIO_GBATOPE,Gbatopé,ADM2_TGO_ZIO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_ZIO_GBLAINVIE,Gblainvié,ADM2_TGO_ZIO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_ZIO_KOVIE,Kovié,ADM2_TGO_ZIO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_ZIO_KPOME,Kpomé,ADM2_TGO_ZIO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_ZIO_MISSION_TOVE,Mission-Tové,ADM2_TGO_ZIO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_ZIO_TSEVIE,Tsévié,ADM2_TGO_ZIO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_ZIO_WLI,Wli,ADM2_TGO_ZIO,ADM1_TGO_MARITIME,CT_TGO
ADM3_TGO_AGOU_AGOTIME_NORD,Agotimé-Nord,ADM2_TGO_AGOU,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_AGOU_AGOTIME_SUD,Agotimé-Sud,ADM2_TGO_AGOU,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_AGOU_AGOU_AKPLOLO,Agou-Akplolo,ADM2_TGO_AGOU,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_AGOU_AGOU_ATIGBE,Agou-Atigbé,ADM2_TGO_AGOU,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_AGOU_AGOU_IBOE,Agou-Iboè,ADM2_TGO_AGOU,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_AGOU_AGOU_KEBO,Agou-Kébo,ADM2_TGO_AGOU,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_AGOU_AGOU_NYOGBO,Agou-Nyogbo,ADM2_TGO_AGOU,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_AGOU_AGOU_NYOGBO_AGBETIKO,Agou-Nyogbo-Agbétiko,ADM2_TGO_AGOU,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_AGOU_AGOU_TAVIE,Agou-Tavié,ADM2_TGO_AGOU,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_AGOU_AMOUSSOUKOPE,Amoussoukopé,ADM2_TGO_AGOU,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_AGOU_ASSAHOUN_FIAGBE,Assahoun-Fiagbé,ADM2_TGO_AGOU,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_AGOU_GADJA,Gadja,ADM2_TGO_AGOU,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_AGOU_KATI,Kati,ADM2_TGO_AGOU,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_AKEBOU_DJON,Djon,ADM2_TGO_AKEBOU,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_AKEBOU_GBENDE,Gbendé,ADM2_TGO_AKEBOU,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_AKEBOU_KAMINA_AKEBOU,Kamina-Akébou,ADM2_TGO_AKEBOU,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_AKEBOU_KOUGNOHOU,Kougnohou,ADM2_TGO_AKEBOU,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_AKEBOU_KPALAVE,Kpalavé,ADM2_TGO_AKEBOU,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_AKEBOU_SEREGBENE,Sérégbéné,ADM2_TGO_AKEBOU,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_AKEBOU_VEH,Vèh,ADM2_TGO_AKEBOU,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_AKEBOU_YALLA,Yalla,ADM2_TGO_AKEBOU,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_AMOU_ADIVA,Adiva,ADM2_TGO_AMOU,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_AMOU_AMOU_OBLO,Amou-Oblo,ADM2_TGO_AMOU,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_AMOU_AVEDJI_ITADI,Avédji-Itadi,ADM2_TGO_AMOU,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_AMOU_EKPEGNON,Ekpégnon,ADM2_TGO_AMOU,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_AMOU_EVOU,Evou,ADM2_TGO_AMOU,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_AMOU_GAME,Gamé,ADM2_TGO_AMOU,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_AMOU_HIHEATRO,Hihéatro,ADM2_TGO_AMOU,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_AMOU_IKPONOU,Ikponou,ADM2_TGO_AMOU,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_AMOU_IMLE,Imlé,ADM2_TGO_AMOU,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_AMOU_KPATEGAN,Kpatégan,ADM2_TGO_AMOU,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_AMOU_LOGBO,Logbo,ADM2_TGO_AMOU,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_AMOU_OKPAHOE,Okpahoé,ADM2_TGO_AMOU,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_AMOU_OUMA,Ouma,ADM2_TGO_AMOU,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_AMOU_SODO,Sodo,ADM2_TGO_AMOU,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_ANIE_ADOGBENOU,Adogbénou,ADM2_TGO_ANIE,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_ANIE_ANIE,Anié,ADM2_TGO_ANIE,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_ANIE_ATCHINEDJI,Atchinèdji,ADM2_TGO_ANIE,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_ANIE_GLITTO,Glitto,ADM2_TGO_ANIE,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_ANIE_KOLO_KOPE,Kolo-Kopé,ADM2_TGO_ANIE,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_ANIE_PALLAKOKO,Pallakoko,ADM2_TGO_ANIE,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_DANYI_AHLON,Ahlon,ADM2_TGO_DANYI,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_DANYI_DANYI_ATIGBA,Danyi-Atigba,ADM2_TGO_DANYI,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_DANYI_DANYI_ELAVAGNON,Danyi-Elavagnon,ADM2_TGO_DANYI,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_DANYI_DANYI_KAKPA,Danyi-Kakpa,ADM2_TGO_DANYI,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_DANYI_DANYI_KPETO_EVITA,Danyi-Kpéto-Evita,ADM2_TGO_DANYI,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_DANYI_YIKPA,Yikpa,ADM2_TGO_DANYI,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_EST_MONO_BADIN_COPE,Badin-Copé,ADM2_TGO_EST_MONO,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_EST_MONO_ELAVAGNON,Elavagnon,ADM2_TGO_EST_MONO,ADM1_TGO_PLATEAUX,CT_TGO
ADM3_TGO_EST_MONO_GBADJAHE,Gbadjahè,ADM2_TGO_EST_MONO,ADM1_TGO_PLATEAUX,CT_TGO
