THE SPECIE,RACE,CONTINENT,SUB-CONTINENT,SUB-REGION,NATIONALITY,ETHNICITY,REGION,STATE,SENATORIAL DISTRICT,FEDERAL CONSTITUENCY,LOCAL GOVERNMENT AREA,STATE CONSTITUENCY,TOWN,TOWN DIVISION,TOWN QUARTERS,CLAN,VILLAGE,HAMLET,KINDRED, UMUNNA ,EXTENDED FAMILY,GREAT GRAND FAMILY,GRAND FAMILY,FAMILY,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Source_Sheet,TOWN QUARTER,OBI AREAS,KINDRED/HAMLET,Unnamed: 20,EXT. FAMILY,Unnamed: 22,Unnamed: 23,CHAIRMAN,SECRETARY,Unnamed: 21,Unnamed: 24,QUARTERS,VILLAGES, UMUNNA (EXT. FAMILY),OKPARA
 ,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"ISIALANGWA NORTH &
ISIALANGWA SOUTH",ISIALANGWA NORTH,ISIALANGWA NORTH, AMASA-NTIGHA,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
 ,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"ISIALANGWA NORTH &
ISIALANGWA SOUTH",ISIALANGWA NORTH,ISIALANGWA NORTH,AMAPU-NTIGHA,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
 ,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"ISIALANGWA NORTH &
ISIALANGWA SOUTH",ISIALANGWA NORTH,ISIALANGWA NORTH, IHIE,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
 ,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"ISIALANGWA NORTH &
ISIALANGWA SOUTH",ISIALANGWA NORTH,ISIALANGWA NORTH, NGWA UKWU,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
 ,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"ISIALANGWA NORTH &
ISIALANGWA SOUTH",ISIALANGWA NORTH,ISIALANGWA NORTH, NSULU,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
 ,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"ISIALANGWA NORTH &
ISIALANGWA SOUTH",ISIALANGWA NORTH,ISIALANGWA NORTH,OKPUALA-NGWA,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
 ,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"ISIALANGWA NORTH &
ISIALANGWA SOUTH",ISIALANGWA NORTH,ISIALANGWA NORTH,UMUOHA,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
 ,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"ISIALANGWA NORTH &
ISIALANGWA SOUTH",ISIALANGWA NORTH,ISIALANGWA NORTH,MBUBO,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
 ,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"ISIALANGWA NORTH &
ISIALANGWA SOUTH",ISIALANGWA NORTH,ISIALANGWA NORTH, UMUOGELE,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
,,,,,,,,,ABIA CENTRAL,"ISIALANGWA NORTH &
ISIALANGWA SOUTH",ISIALANGWA SOUTH,ISIALANGWA SOUTH,AMA-ISE,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
,,,,,,,,,ABIA CENTRAL,"ISIALANGWA NORTH &
ISIALANGWA SOUTH",ISIALANGWA SOUTH,ISIALANGWA SOUTH,AMAKU,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
,,,,,,,,,ABIA CENTRAL,"ISIALANGWA NORTH &
ISIALANGWA SOUTH",ISIALANGWA SOUTH,ISIALANGWA SOUTH,MBUTU,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
,,,,,,,,,ABIA CENTRAL,"ISIALANGWA NORTH &
ISIALANGWA SOUTH",ISIALANGWA SOUTH,ISIALANGWA SOUTH,OMOBA,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
,,,,,,,,,ABIA CENTRAL,"ISIALANGWA NORTH &
ISIALANGWA SOUTH",ISIALANGWA SOUTH,ISIALANGWA SOUTH,OKPUALA,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
,,,,,,,,,ABIA CENTRAL,"ISIALANGWA NORTH &
ISIALANGWA SOUTH",ISIALANGWA SOUTH,ISIALANGWA SOUTH,OVU NGWA,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
,,,,,,,,,ABIA CENTRAL,"ISIALANGWA NORTH &
ISIALANGWA SOUTH",ISIALANGWA SOUTH,ISIALANGWA SOUTH,OVU-UKWU,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
,,,,,,,,,ABIA CENTRAL,"ISIALANGWA NORTH &
ISIALANGWA SOUTH",ISIALANGWA SOUTH,ISIALANGWA SOUTH,UMUOTIRI,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
,,,,,,,,,ABIA CENTRAL,"ISIALANGWA NORTH &
ISIALANGWA SOUTH",ISIALANGWA SOUTH,ISIALANGWA SOUTH,ISIALA NVOSI,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"OBINGWA/UGWUNAGBO/
OSISIOMA",OBINGWA,OBINGWA EAST,MGBOKO,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"OBINGWA/UGWUNAGBO/
OSISIOMA",OBINGWA,OBINGWA EAST,ABAYI,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"OBINGWA/UGWUNAGBO/
OSISIOMA",OBINGWA,OBINGWA EAST,OKOROATO,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"OBINGWA/UGWUNAGBO/
OSISIOMA",OBINGWA,OBINGWA EAST,ABALA-IBEME,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"OBINGWA/UGWUNAGBO/
OSISIOMA",OBINGWA,OBINGWA EAST,MGBOKO NGWA,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"OBINGWA/UGWUNAGBO/
OSISIOMA",OBINGWA,OBINGWA EAST,OHANZE,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"OBINGWA/UGWUNAGBO/
OSISIOMA",OBINGWA,OBINGWA EAST,OWOELU,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"OBINGWA/UGWUNAGBO/
OSISIOMA",OBINGWA,OBINGWA EAST,NDIAKATA,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"OBINGWA/UGWUNAGBO/
OSISIOMA",OBINGWA,OBINGWA EAST,NLAGU,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"OBINGWA/UGWUNAGBO/
OSISIOMA",OBINGWA,OBINGWA EAST,OBERETE,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"OBINGWA/UGWUNAGBO/
OSISIOMA",OBINGWA,OBINGWA EAST,UMUOHA,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"OBINGWA/UGWUNAGBO/
OSISIOMA",OBINGWA,OBINGWA EAST,OBETE-UKWU,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"OBINGWA/UGWUNAGBO/
OSISIOMA",OBINGWA,OBINGWA WEST,ONICHA NGWA,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"OBINGWA/UGWUNAGBO/
OSISIOMA",UGWUNAGBO,UGWUNAGBO,AMAOKPU-UMUITIRI,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"OBINGWA/UGWUNAGBO/
OSISIOMA",UGWUNAGBO,UGWUNAGBO,ABAYI ALAOJI,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"OBINGWA/UGWUNAGBO/
OSISIOMA",UGWUNAGBO,UGWUNAGBO,AKANU UMUGO,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"OBINGWA/UGWUNAGBO/
OSISIOMA",UGWUNAGBO,UGWUNAGBO,UMULE-OSOAMADI,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"OBINGWA/UGWUNAGBO/
OSISIOMA",UGWUNAGBO,UGWUNAGBO,UMUNKAMA,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"OBINGWA/UGWUNAGBO/
OSISIOMA",UGWUNAGBO,UGWUNAGBO,UMUOD,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"OBINGWA/UGWUNAGBO/
OSISIOMA",UGWUNAGBO,UGWUNAGBO,UKEBE,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"OBINGWA/UGWUNAGBO/
OSISIOMA",UGWUNAGBO,UGWUNAGBO,UMUAJA,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"OBINGWA/UGWUNAGBO/
OSISIOMA",UGWUNAGBO,UGWUNAGBO,UMUAMA-OKE,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"OBINGWA/UGWUNAGBO/
OSISIOMA",UGWUNAGBO,UGWUNAGBO,OBEGU,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"OBINGWA/UGWUNAGBO/
OSISIOMA",UGWUNAGBO,UGWUNAGBO,OBUZOR,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"OBINGWA/UGWUNAGBO/
OSISIOMA",UGWUNAGBO,UGWUNAGBO,OSUSU-AKU,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"OBINGWA/UGWUNAGBO/
OSISIOMA",UGWUNAGBO,UGWUNAGBO,OZAA-UMUEBUKWU,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"OBINGWA/UGWUNAGBO/
OSISIOMA",UGWUNAGBO,UGWUNAGBO,UMUCHEWU,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"OBINGWA/UGWUNAGBO/
OSISIOMA",UGWUNAGBO,UGWUNAGBO,ASAOMUMAKWA,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"OBINGWA/UGWUNAGBO/
OSISIOMA",UGWUNAGBO,UGWUNAGBO,NGWAYIEKWE,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"OBINGWA/UGWUNAGBO/
OSISIOMA",UGWUNAGBO,UGWUNAGBO,NGWA,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"OBINGWA/UGWUNAGBO/
OSISIOMA",UGWUNAGBO,UGWUNAGBO,AMUZU-AMAIKORO,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"OBINGWA/UGWUNAGBO/
OSISIOMA",UGWUNAGBO,UGWUNAGBO,ASA-AMUHI,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"OBINGWA/UGWUNAGBO/
OSISIOMA",UGWUNAGBO,UGWUNAGBO,ASA-NNENTU,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ABIA,ABIA CENTRAL,"OBINGWA/UGWUNAGBO/
OSISIOMA",OSISIOMA,OSISIOMA NORTH,URATTA,,,,,,,,,,,,,,,,,,,ABIA,,,,,,,,,,,,,,,
