THE SPECIE,RACE,CONTINENT,SUB-CONTINENT,SUB-REGION,NATIONALITY,ETHNICITY,REGION,STATE,SENATORIAL DISTRICT,FEDERAL CONSTITUENCY,LOCAL GOVERNMENT AREA,STATE CONSTITUENCY,TOWN,TOWN DIVISION,TOWN QUARTERS,CLAN,VILLAGE,HAMLET,KINDRED, UMUNNA ,EXTENDED FAMILY,GREAT GRAND FAMILY,GRAND FAMILY,FAMILY,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,OZUORAH,EYICHUKWU,OLISADEBE,IGNATIUS,LOTANNA,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,OZUORAH,EYICHUKWU,MMADUKO,PATRICK,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,OZUORAH,EYICHUKWU,MMADUKO,GILBERT,NONSO,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,OZUORAH,EYICHUKWU,MMADUKO,GILBERT,CHIBUEZE,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,OZUORAH,EYICHUKWU,MMADUKO,GILBERT,EKENE,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,OZUORAH,EYICHUKWU,MMADUKO,MATTHEW,CHUBUIKE,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,OZUORAH,EYICHUKWU,MMADUKO,MATTHEW,KELECHI,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,OZUORAH,EYICHUKWU,MMADUKO,GABRIEL,EBUKA,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,OZUORAH,EYICHUKWU,MMADUKO,GABRIEL,CHIMDALU,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,OZUORAH,EYICHUKWU,MMADUKO,GABRIEL,CHIBUIFEM,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,OZUORAH,EYICHUKWU,MMADUKO,GABRIEL,CHIZARAM,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,OZUORAH,EYICHUKWU,MMADUKO,,CHIDUBEM,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,UMUAKAMUCHU,,OZUORAH,ILEKUBA,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUODUM,ODUM,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUEKWUANYA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,ISINGWU,UMUETITI,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,IBOLO,UGWUEZEAMA,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,IBOLO,OKPUNO,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,IBOLO,OGBO-OPI,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,UNODU,UMUEZOPI,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,IFITE,AWO,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,IFITE,URUDUNU,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,IFITE,UMUEZEAKWA,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,IFITE,UMUNAKWA,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,IFITE,UMUONYEAKA,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,ORAIFITE,IFITE,AMAKOFA,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,EKWUSIGO,EKWUSIGO,OZUBULU,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,NNEWI SOUTH,NNEWI SOUTH I,AKWAIHEDI,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,NNEWI SOUTH,NNEWI SOUTH I,AMICHI,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,NNEWI SOUTH,NNEWI SOUTH I,AZUIGBO,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,NNEWI SOUTH,NNEWI SOUTH I,EBENATO OZULOGU,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,NNEWI SOUTH,NNEWI SOUTH I,EKWULUMILI,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,NNEWI SOUTH,NNEWI SOUTH I,EZINIFITE,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,NNEWI SOUTH,NNEWI SOUTH I,OSUMENYI,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,NNEWI SOUTH,NNEWI SOUTH I,UKPOR,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,NNEWI SOUTH,NNEWI SOUTH I,UNUBI,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,NNEWI SOUTH,NNEWI SOUTH II,UTUH,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,NNEWI NORTH/ NNEWI SOUTH/ EKWUSIGO,NNEWI NORTH,NNEWI NORTH ,NNEWI,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,"ORUMBA NORTH & 
ORUMBA SOUTH",ORUMBA NORTH,ORUMBA NORTH,AWGBU,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,"ORUMBA NORTH & 
ORUMBA SOUTH",ORUMBA NORTH,ORUMBA NORTH,AMAETITI,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,"ORUMBA NORTH & 
ORUMBA SOUTH",ORUMBA NORTH,ORUMBA NORTH,AMAOKPALA,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,"ORUMBA NORTH & 
ORUMBA SOUTH",ORUMBA NORTH,ORUMBA NORTH,AWA,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,"ORUMBA NORTH & 
ORUMBA SOUTH",ORUMBA NORTH,ORUMBA NORTH,NDIOKPALAEZE,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,"ORUMBA NORTH & 
ORUMBA SOUTH",ORUMBA NORTH,ORUMBA NORTH,NDIOKOLO,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,"ORUMBA NORTH & 
ORUMBA SOUTH",ORUMBA NORTH,ORUMBA NORTH,NDIOKPALAEKE,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,"ORUMBA NORTH & 
ORUMBA SOUTH",ORUMBA NORTH,ORUMBA NORTH,OMOGHU,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,"ORUMBA NORTH & 
ORUMBA SOUTH",ORUMBA NORTH,ORUMBA NORTH,OKO,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,"ORUMBA NORTH & 
ORUMBA SOUTH",ORUMBA NORTH,ORUMBA NORTH,NDIUKWUENU,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,"ORUMBA NORTH & 
ORUMBA SOUTH",ORUMBA NORTH,ORUMBA NORTH,NDIKELIONWU,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,"ORUMBA NORTH & 
ORUMBA SOUTH",ORUMBA NORTH,ORUMBA NORTH,OKPEZE,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,"ORUMBA NORTH & 
ORUMBA SOUTH",ORUMBA NORTH,ORUMBA NORTH,AJALLI,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,"ORUMBA NORTH & 
ORUMBA SOUTH",ORUMBA NORTH,ORUMBA NORTH,UFUMA,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,"ORUMBA NORTH & 
ORUMBA SOUTH",ORUMBA NORTH,ORUMBA NORTH,NDIOWU,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,"ORUMBA NORTH & 
ORUMBA SOUTH",ORUMBA NORTH,ORUMBA NORTH,NANKA,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,"ORUMBA NORTH & 
ORUMBA SOUTH",ORUMBA SOUTH,ORUMBA SOUTH,UMUNZE ,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,"ORUMBA NORTH & 
ORUMBA SOUTH",ORUMBA SOUTH,ORUMBA SOUTH,AKPUJIUGO (AKPU),,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,"ORUMBA NORTH & 
ORUMBA SOUTH",ORUMBA SOUTH,ORUMBA SOUTH,UMUOMAKU,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,"ORUMBA NORTH & 
ORUMBA SOUTH",ORUMBA SOUTH,ORUMBA SOUTH,EZIAGU,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,"ORUMBA NORTH & 
ORUMBA SOUTH",ORUMBA SOUTH,ORUMBA SOUTH,EZIRA,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,"ORUMBA NORTH & 
ORUMBA SOUTH",ORUMBA SOUTH,ORUMBA SOUTH,NAWFIA,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,"ORUMBA NORTH & 
ORUMBA SOUTH",ORUMBA SOUTH,ORUMBA SOUTH,OGBOJI,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,"ORUMBA NORTH & 
ORUMBA SOUTH",ORUMBA SOUTH,ORUMBA SOUTH,OGBUNKA,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,"ORUMBA NORTH & 
ORUMBA SOUTH",ORUMBA SOUTH,ORUMBA SOUTH,OWERRE EZUKALA,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,"ORUMBA NORTH & 
ORUMBA SOUTH",ORUMBA SOUTH,ORUMBA SOUTH,ISULO,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,"ORUMBA NORTH & 
ORUMBA SOUTH",ORUMBA SOUTH,ORUMBA SOUTH,IHITE,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,"ORUMBA NORTH & 
ORUMBA SOUTH",ORUMBA SOUTH,ORUMBA SOUTH,UMUCHUKWU,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,"ORUMBA NORTH & 
ORUMBA SOUTH",ORUMBA SOUTH,ORUMBA SOUTH,AGBUDU,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANAMBRA SOUTH ,"ORUMBA NORTH & 
ORUMBA SOUTH",ORUMBA SOUTH,ORUMBA SOUTH,ENUGU-UMUONYIA,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANMBRA CENTRAL,AWKA NORTH &       AWKA SOUTH,AWKA NORTH,AWKA NORTH,AWBA,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANMBRA CENTRAL,AWKA NORTH &       AWKA SOUTH,AWKA NORTH,AWKA NORTH,UGBENE,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANMBRA CENTRAL,AWKA NORTH &       AWKA SOUTH,AWKA NORTH,AWKA NORTH,EBENEBE,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANMBRA CENTRAL,AWKA NORTH &       AWKA SOUTH,AWKA NORTH,AWKA NORTH,ACHALLA,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANMBRA CENTRAL,AWKA NORTH &       AWKA SOUTH,AWKA NORTH,AWKA NORTH,URUM,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANMBRA CENTRAL,AWKA NORTH &       AWKA SOUTH,AWKA NORTH,AWKA NORTH,AMANSEA,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANMBRA CENTRAL,AWKA NORTH &       AWKA SOUTH,AWKA NORTH,AWKA NORTH,AMANUKE,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANMBRA CENTRAL,AWKA NORTH &       AWKA SOUTH,AWKA NORTH,AWKA NORTH,ISU ANIOCHA,,,,,,,,,,,,,,,,,,
HUMANITY,NEGRO,AFRICA,SUB-SAHARA,WEST AFRICA,NIGERIA,UMU - IGBO,SOUTH EAST ,ANAMBRA ,ANMBRA CENTRAL,AWKA NORTH &       AWKA SOUTH,AWKA NORTH,AWKA NORTH,MGBAKWU,,,,,,,,,,,,,,,,,,
